scenario,run_id,d_i_s_per_veh_Koteshwor,d_i_s_per_veh_Tinkune South,d_i_s_per_veh_Tinkune West,d_i_s_per_veh_Tinkune North,d_i_s_per_veh_New Baneshwor,d_i_s_per_veh_Maitighar,d_i_s_per_veh_Thapathali,d_i_s_per_veh_Tripureshwor,d_i_s_per_veh_Kalimati,d_i_s_per_veh_Shahid Gate,d_i_s_per_veh_Jadhibuti,T_c_min_eastbound_Tripureshwor_to_Jadhibuti,T_c_min_westbound_Jadhibuti_to_Tripureshwor,T_c_min_route_edges_east,T_c_min_route_edges_west,H_cordon_pcu_0811,t_diss_prepeak_ref_m,D_net_veh_h,scale,p_r,seed,sch,pt,dt,m,delta_pct_d_i_s_per_veh_Koteshwor,delta_pct_d_i_s_per_veh_Tinkune South,delta_pct_d_i_s_per_veh_Tinkune West,delta_pct_d_i_s_per_veh_Tinkune North,delta_pct_d_i_s_per_veh_New Baneshwor,delta_pct_d_i_s_per_veh_Maitighar,delta_pct_d_i_s_per_veh_Thapathali,delta_pct_d_i_s_per_veh_Tripureshwor,delta_pct_d_i_s_per_veh_Kalimati,delta_pct_d_i_s_per_veh_Shahid Gate,delta_pct_d_i_s_per_veh_Jadhibuti,delta_pct_T_c_min_eastbound_Tripureshwor_to_Jadhibuti,delta_pct_T_c_min_westbound_Jadhibuti_to_Tripureshwor,delta_pct_T_c_min_route_edges_east,delta_pct_T_c_min_route_edges_west,delta_pct_H_cordon_pcu_0811,delta_pct_D_net_veh_h,delta_pct_scale
s3-joint,pt0.15_dt-30_m0.05_seed157,3.3,0.4,0.1,0.2,0.1,61.7,11.5,15.8,1.5,8.6,0.2,7.4,5.4,94,88,236906.0,0.0,4023.0,0.55,,157.0,,0.15,-30.0,0.05,-5.71428571428572,0.0,0.0,-50.0,-98.21428571428572,-41.90207156308851,-47.004608294930875,22.48062015503876,-79.45205479452055,-73.70030581039755,0.0,-9.756097560975597,-3.5714285714285587,0.0,0.0,10.282192367492481,-46.905107562359774,0.0
s3-joint,pt0.15_dt-30_m0.05_seed164,3.2,0.4,0.1,0.3,3.3,99.7,17.0,10.6,2.1,2.6,0.2,7.3,5.7,94,88,229309.0,0.0,4086.0,0.55,,164.0,,0.15,-30.0,0.05,-8.571428571428566,0.0,0.0,-25.000000000000007,-41.07142857142857,-6.120527306967985,-21.658986175115206,-17.82945736434109,-71.23287671232876,-92.04892966360856,0.0,-10.975609756097555,1.7857142857142954,0.0,0.0,6.745710322226256,-46.07364392239673,0.0
s3-joint,pt0.15_dt-30_m0.05_seed171,3.7,0.4,0.1,0.4,0.1,90.9,19.4,25.7,4.1,11.0,0.2,8.8,5.2,94,88,234319.0,0.0,4930.0,0.55,,171.0,,0.15,-30.0,0.05,5.71428571428572,0.0,0.0,0.0,-98.21428571428572,-14.406779661016946,-10.59907834101383,99.22480620155038,-43.83561643835617,-66.36085626911316,0.0,7.3170731707317245,-7.142857142857134,0.0,0.0,9.077917120539247,-34.934670714002905,0.0
s3-joint,pt0.15_dt-30_m0.05_seed178,3.3,0.4,0.1,0.3,0.1,86.2,17.0,31.6,2.5,13.9,0.3,8.9,5.2,94,88,233707.0,0.0,4729.0,0.55,,178.0,,0.15,-30.0,0.05,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,-18.832391713747647,-21.658986175115206,144.96124031007753,-65.75342465753424,-57.49235474006117,49.999999999999986,8.536585365853671,-7.142857142857134,0.0,0.0,8.793024793080654,-37.58743566055167,0.0
s3-joint,pt0.15_dt-30_m0.05_seed185,3.5,0.4,0.1,0.3,0.1,66.4,8.9,12.2,1.3,11.6,0.3,6.9,5.4,94,88,239997.0,0.0,3458.0,0.55,,185.0,,0.15,-30.0,0.05,0.0,0.0,0.0,-25.000000000000007,-98.21428571428572,-37.47645951035781,-58.986175115207374,-5.426356589147295,-82.19178082191782,-64.52599388379204,49.999999999999986,-15.853658536585355,-3.5714285714285587,0.0,0.0,11.721084825293971,-54.36188465091725,0.0
s3-joint,pt0.15_dt-30_m0.05_seed192,3.4,0.4,0.1,0.3,0.1,77.1,16.6,12.2,1.3,16.4,0.3,7.5,5.3,94,88,233316.0,0.0,4331.0,0.55,,192.0,,0.15,-30.0,0.05,-2.85714285714286,0.0,0.0,-25.000000000000007,-98.21428571428572,-27.401129943502834,-23.502304147465427,-5.426356589147295,-82.19178082191782,-49.84709480122325,49.999999999999986,-8.53658536585365,-5.357142857142854,0.0,0.0,8.611010250537666,-42.84017421142933,0.0
s3-joint,pt0.15_dt-30_m0.05_seed199,3.2,0.4,0.1,0.3,0.1,82.8,15.8,12.5,2.4,14.9,0.2,7.7,5.3,94,88,232271.0,0.0,4228.0,0.55,,199.0,,0.15,-30.0,0.05,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,-22.03389830508475,-27.188940092165893,-3.1007751937984525,-67.12328767123287,-54.434250764526006,0.0,-6.0975609756097455,-5.357142857142854,0.0,0.0,8.124551946298727,-44.19955127359113,0.0
s3-joint,pt0.15_dt-30_m0.05_seed206,3.4,0.5,0.1,0.3,0.1,76.6,14.3,26.6,2.7,4.6,0.2,8.2,5.1,94,88,240495.0,0.0,3161.0,0.55,,206.0,,0.15,-30.0,0.05,-2.85714285714286,24.999999999999993,0.0,-25.000000000000007,-98.21428571428572,-27.871939736346523,-34.10138248847926,106.20155038759691,-63.013698630136986,-85.93272171253822,0.0,0.0,-8.928571428571429,0.0,0.0,11.952908974108315,-58.28164181074303,0.0
s3-joint,pt0.15_dt-30_m0.05_seed213,3.4,0.4,0.1,0.3,0.1,77.0,10.7,4.3,1.5,19.1,0.2,6.3,5.5,94,88,229564.0,0.0,4691.0,0.55,,213.0,,0.15,-30.0,0.05,-2.85714285714286,0.0,0.0,-25.000000000000007,-98.21428571428572,-27.495291902071568,-50.69124423963134,-66.66666666666667,-79.45205479452055,-41.59021406727829,0.0,-23.170731707317067,-1.7857142857142794,0.0,0.0,6.864415458667337,-38.08895341164049,0.0
s3-joint,pt0.15_dt-30_m0.05_seed220,3.5,0.4,0.1,0.2,10.1,164.8,26.9,12.8,6.5,2.9,0.2,8.3,5.8,94,88,219105.0,0.0,6201.0,0.55,,220.0,,0.15,-30.0,0.05,0.0,0.0,0.0,-50.0,80.35714285714286,55.17890772128061,23.963133640552993,-0.7751937984496096,-10.958904109589039,-91.13149847094802,0.0,1.2195121951219685,3.5714285714285747,0.0,0.0,1.9956428232271037,-18.160221723637324,0.0
s3-joint,pt0.15_dt-30_m0.05_seed227,4.6,2.9,1.0,0.4,23.3,219.0,50.7,24.8,14.5,3.4,0.3,13.0,7.2,94,88,198823.0,0.0,9427.0,0.55,,227.0,,0.15,-30.0,0.05,31.428571428571416,625.0,900.0,0.0,316.07142857142867,106.21468926553672,133.64055299539172,92.24806201550388,98.63013698630138,-89.60244648318043,49.999999999999986,58.536585365853675,28.57142857142858,0.0,0.0,-7.445837872059139,24.415995776692622,0.0
s3-joint,pt0.15_dt-30_m0.05_seed234,3.6,0.4,0.1,0.4,2.1,93.1,13.9,9.9,1.3,2.7,0.2,6.8,5.2,94,88,232589.0,0.0,3503.0,0.55,,234.0,,0.15,-30.0,0.05,2.85714285714286,0.0,0.0,0.0,-62.5,-12.335216572504716,-35.94470046082949,-23.25581395348837,-82.19178082191782,-91.74311926605505,0.0,-17.073170731707314,-7.142857142857134,0.0,0.0,8.27258423409584,-53.767982050943644,0.0
s3-joint,pt0.15_dt-30_m0.05_seed241,8.2,4.2,1.8,0.3,32.2,260.1,54.9,26.2,14.8,3.6,0.8,14.2,8.0,94,88,193340.0,0.0,10274.0,0.55,,241.0,,0.15,-30.0,0.05,134.28571428571428,950.0,1700.0,-25.000000000000007,475.0000000000001,144.91525423728817,152.99539170506915,103.10077519379843,102.73972602739727,-88.9908256880734,300.00000000000006,73.17073170731709,42.85714285714287,0.0,0.0,-9.998231060711857,35.594562491751354,0.0
s3-joint,pt0.15_dt-30_m0.05_seed248,3.7,0.4,0.1,0.5,0.1,68.4,11.5,7.7,1.4,11.7,0.3,6.7,5.2,94,88,236797.0,0.0,3820.0,0.55,,248.0,,0.15,-30.0,0.05,5.71428571428572,0.0,0.0,24.999999999999993,-98.21428571428572,-35.593220338983045,-47.004608294930875,-40.310077519379846,-80.82191780821918,-64.22018348623854,49.999999999999986,-18.292682926829258,-7.142857142857134,0.0,0.0,10.231451740543157,-49.584268180018476,0.0
s3-joint,pt0.15_dt-30_m0.05_seed255,3.4,0.4,0.1,0.3,0.1,105.0,11.8,12.3,1.2,32.3,0.2,5.7,8.3,94,88,220271.0,0.0,6500.0,0.55,,255.0,,0.15,-30.0,0.05,-2.85714285714286,0.0,0.0,-25.000000000000007,-98.21428571428572,-1.1299435028248614,-45.6221198156682,-4.651162790697672,-83.56164383561644,-1.2232415902140847,0.0,-30.487804878048774,48.21428571428574,0.0,0.0,2.538427878483181,-14.214068892701597,0.0
s3-joint,pt0.15_dt-30_m0.05_seed262,3.3,0.4,0.1,0.3,0.1,93.1,17.5,17.9,3.6,19.0,0.2,8.2,5.1,94,88,227139.0,0.0,5371.0,0.55,,262.0,,0.15,-30.0,0.05,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,-12.335216572504716,-19.354838709677416,38.759689922480604,-50.68493150684932,-41.89602446483181,0.0,0.0,-8.928571428571429,0.0,0.0,5.735552886629612,-29.11442523426158,0.0
s3-joint,pt0.15_dt-30_m0.0_seed101,3.5,0.4,0.1,0.3,0.2,130.7,35.9,65.6,6.7,12.1,0.2,12.0,6.3,94,88,225410.0,0.0,6575.0,0.55,,101.0,,0.15,-30.0,0.0,0.0,0.0,0.0,-25.000000000000007,-96.42857142857143,23.06967984934085,65.43778801843317,408.5271317829457,-8.219178082191776,-62.99694189602446,0.0,46.34146341463416,12.500000000000004,0.0,0.0,4.930685510525189,-13.224231226078922,0.0
s3-joint,pt0.15_dt-30_m0.0_seed108,3.7,0.4,0.1,0.2,0.2,145.8,47.5,45.2,10.6,4.4,0.3,11.1,9.8,94,88,223641.0,0.0,6514.0,0.55,,108.0,,0.15,-30.0,0.0,5.71428571428572,0.0,0.0,-50.0,-96.42857142857143,37.288135593220346,118.89400921658988,250.38759689922486,45.20547945205479,-86.54434250764527,49.999999999999986,35.365853658536594,75.00000000000003,0.0,0.0,4.107197720861381,-14.029299194932033,0.0
s3-joint,pt0.15_dt-30_m0.0_seed115,3.5,0.4,0.1,0.3,0.3,129.0,32.0,47.3,11.6,20.9,0.2,11.6,5.6,94,88,217950.0,0.0,7699.0,0.55,,115.0,,0.15,-30.0,0.0,0.0,0.0,0.0,-25.000000000000007,-94.64285714285715,21.46892655367231,47.46543778801844,266.66666666666663,58.9041095890411,-36.085626911314996,0.0,41.46341463414635,0.0,0.0,0.0,1.4579783816998575,1.610135937706216,0.0
s3-joint,pt0.15_dt-30_m0.0_seed122,3.4,0.4,0.1,0.3,5.4,158.7,44.9,21.6,15.8,26.1,0.2,10.6,7.3,94,88,212134.0,0.0,9306.0,0.55,,122.0,,0.15,-30.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,-3.5714285714285587,49.43502824858756,106.91244239631337,67.44186046511629,116.43835616438356,-20.183486238532115,0.0,29.268292682926838,30.35714285714286,0.0,0.0,-1.2494297498347438,22.819057674541376,0.0
s3-joint,pt0.15_dt-30_m0.0_seed129,3.7,0.4,0.1,0.4,1.9,119.1,44.2,15.4,7.8,16.4,0.2,9.0,8.8,94,88,221149.0,0.0,6855.0,0.55,,129.0,,0.15,-30.0,0.0,5.71428571428572,0.0,0.0,0.0,-66.07142857142857,12.146892655367223,103.68663594470048,19.37984496124031,6.8493150684931505,-49.84709480122325,0.0,9.75609756097562,57.14285714285716,0.0,0.0,2.9471459561116853,-9.528837270687607,0.0
s3-joint,pt0.15_dt-30_m0.0_seed136,3.3,0.4,0.1,0.3,0.1,111.3,21.7,39.2,7.0,18.4,0.2,9.7,5.6,94,88,223522.0,0.0,6187.0,0.55,,136.0,,0.15,-30.0,0.0,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,4.802259887005644,0.0,203.87596899224806,-4.109589041095888,-43.73088685015291,0.0,18.292682926829272,0.0,0.0,0.0,4.051801990522209,-18.34499142140689,0.0
s3-joint,pt0.15_dt-30_m0.0_seed143,3.5,0.4,0.1,0.3,0.2,112.5,20.9,15.5,7.1,20.5,0.2,8.3,5.2,94,88,224440.0,0.0,6281.0,0.55,,143.0,,0.15,-30.0,0.0,0.0,0.0,0.0,-25.000000000000007,-96.42857142857143,5.932203389830506,-3.6866359447004644,20.15503875968992,-2.739726027397263,-37.308868501529055,0.0,1.2195121951219685,-7.142857142857134,0.0,0.0,4.4791404817100995,-17.104394879239806,0.0
s3-joint,pt0.15_dt-30_m0.0_seed150,3.4,0.4,0.1,0.3,0.2,130.6,22.0,33.8,7.6,26.1,0.2,9.7,5.7,94,88,218848.0,0.0,7147.0,0.55,,150.0,,0.15,-30.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,-96.42857142857143,22.975517890772117,1.3824884792626762,162.01550387596896,4.109589041095888,-20.183486238532115,0.0,18.292682926829272,1.7857142857142954,0.0,0.0,1.8760066661080543,-5.675069288636664,0.0
s3-joint,pt0.15_dt-30_m0.0_seed157,3.6,0.4,0.1,0.3,0.1,95.5,23.8,13.4,4.9,8.8,0.3,7.7,5.8,94,88,231921.0,0.0,5467.0,0.55,,157.0,,0.15,-30.0,0.0,2.85714285714286,0.0,0.0,-25.000000000000007,-98.21428571428572,-10.075329566854993,9.677419354838717,3.875968992248062,-32.87671232876711,-73.08868501529052,49.999999999999986,-6.0975609756097455,3.5714285714285747,0.0,0.0,7.961623327654108,-27.847433020984557,0.0
s3-joint,pt0.15_dt-30_m0.0_seed164,3.6,0.5,0.1,0.3,0.1,108.8,23.4,28.0,7.0,11.3,0.2,8.8,5.5,94,88,231776.0,0.0,5716.0,0.55,,164.0,,0.15,-30.0,0.0,2.85714285714286,24.999999999999993,0.0,-25.000000000000007,-98.21428571428572,2.4482109227871884,7.834101382488476,117.05426356589146,-4.109589041095888,-65.4434250764526,0.0,7.3170731707317245,-1.7857142857142794,0.0,0.0,7.894124328501335,-24.561171967797282,0.0
s3-joint,pt0.15_dt-30_m0.0_seed171,7.0,3.0,1.5,0.3,28.7,217.9,49.2,23.5,11.8,2.9,0.9,10.5,7.9,94,88,197095.0,0.0,9764.0,0.55,,171.0,,0.15,-30.0,0.0,100.0,650.0,1399.9999999999998,-25.000000000000007,412.5000000000001,105.1789077212806,126.72811059907836,82.1705426356589,61.643835616438366,-91.13149847094802,349.99999999999994,28.04878048780489,41.071428571428584,0.0,0.0,-8.250239737824577,28.863666358717172,0.0
s3-joint,pt0.15_dt-30_m0.0_seed178,3.6,0.4,0.1,0.3,0.2,108.2,22.9,14.9,5.1,26.2,0.3,8.0,5.9,94,88,222324.0,0.0,6879.0,0.55,,178.0,,0.15,-30.0,0.0,2.85714285714286,0.0,0.0,-25.000000000000007,-96.42857142857143,1.8832391713747645,5.529953917050688,15.503875968992247,-30.136986301369866,-19.877675840978604,49.999999999999986,-2.439024390243894,5.35714285714287,0.0,0.0,3.494120604418624,-9.212089217368352,0.0
s3-joint,pt0.15_dt-30_m0.0_seed185,3.5,0.4,0.1,0.3,0.2,111.8,22.8,12.8,6.8,27.3,0.2,8.3,5.3,94,88,222233.0,0.0,6612.0,0.55,,185.0,,0.15,-30.0,0.0,0.0,0.0,0.0,-25.000000000000007,-96.42857142857143,5.2730696798493355,5.069124423963141,-0.7751937984496096,-6.8493150684931505,-16.513761467889914,0.0,1.2195121951219685,-5.357142857142854,0.0,0.0,3.451759163571023,-12.73591131054507,0.0
s3-joint,pt0.15_dt-30_m0.0_seed192,3.5,0.4,0.1,0.3,0.1,88.5,23.2,34.6,6.0,9.5,0.2,9.0,5.9,94,88,233008.0,0.0,5398.0,0.55,,192.0,,0.15,-30.0,0.0,0.0,0.0,0.0,-25.000000000000007,-98.21428571428572,-16.666666666666668,6.912442396313365,168.2170542635659,-17.80821917808219,-70.9480122324159,0.0,9.75609756097562,5.35714285714287,0.0,0.0,8.4676330661304,-28.75808367427742,0.0
s3-joint,pt0.15_dt-30_m0.0_seed199,3.3,0.5,0.1,0.3,0.1,87.0,16.2,12.2,2.4,18.9,0.2,7.5,5.2,94,88,230187.0,0.0,5006.0,0.55,,199.0,,0.15,-30.0,0.0,-5.71428571428572,24.999999999999993,0.0,-25.000000000000007,-98.21428571428572,-18.079096045197744,-25.34562211981567,-5.426356589147295,-67.12328767123287,-42.201834862385326,0.0,-8.53658536585365,-7.142857142857134,0.0,0.0,7.15442839985476,-33.93163521182526,0.0
s3-joint,pt0.15_dt-30_m0.0_seed206,3.4,0.4,0.1,0.3,1.8,135.3,46.0,18.8,11.7,16.4,0.3,9.8,7.5,94,88,219316.0,0.0,7722.0,0.55,,206.0,,0.15,-30.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,-67.85714285714286,27.401129943502834,111.98156682027651,45.736434108527135,60.273972602739725,-49.84709480122325,49.999999999999986,19.51219512195124,33.92857142857144,0.0,0.0,2.0938655047528605,1.913686155470503,0.0
s3-joint,pt0.15_dt-30_m0.0_seed213,3.7,0.4,0.1,0.3,0.1,86.6,19.0,31.0,4.2,16.2,0.2,8.6,5.2,94,88,230994.0,0.0,5581.0,0.55,,213.0,,0.15,-30.0,0.0,5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,-18.4557438794727,-12.442396313364053,140.31007751937986,-42.465753424657535,-50.458715596330286,0.0,4.87804878048781,-7.142857142857134,0.0,0.0,7.5300952434153565,-26.34287976771809,0.0
s3-joint,pt0.15_dt-30_m0.0_seed220,3.4,0.4,0.1,0.3,0.2,110.4,19.9,26.8,7.0,18.7,0.2,8.9,5.6,94,88,226438.0,0.0,6282.0,0.55,,220.0,,0.15,-30.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,-96.42857142857143,3.954802259887008,-8.29493087557604,107.75193798449611,-4.109589041095888,-42.81345565749236,0.0,8.536585365853671,0.0,0.0,0.0,5.409230139001387,-17.091197043684836,0.0
s3-joint,pt0.15_dt-30_m0.0_seed227,4.6,2.1,0.9,0.3,22.4,159.2,29.2,15.5,7.0,4.0,0.3,8.5,6.9,94,88,207509.0,0.0,8108.0,0.55,,227.0,,0.15,-30.0,0.0,31.428571428571416,425.0,800.0,-25.000000000000007,299.99999999999994,49.90583804143125,34.56221198156682,20.15503875968992,-4.109589041095888,-87.76758409785933,49.999999999999986,3.6585365853658622,23.21428571428573,0.0,0.0,-3.402415067638652,7.008050679688531,0.0
s3-joint,pt0.15_dt-30_m0.0_seed234,3.4,0.4,0.1,0.3,0.2,126.0,22.9,15.1,7.2,30.8,0.2,8.4,5.6,94,88,220235.0,0.0,7080.0,0.55,,234.0,,0.15,-30.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,-96.42857142857143,18.644067796610166,5.529953917050688,17.054263565891468,-1.3698630136986254,-5.810397553516826,0.0,2.4390243902439157,0.0,0.0,0.0,2.5216695062797343,-6.559324270819586,0.0
s3-joint,pt0.15_dt-30_m0.0_seed241,4.5,2.5,1.8,0.3,30.7,222.2,43.7,28.0,11.2,4.5,0.5,13.9,6.1,94,88,196664.0,0.0,10671.0,0.55,,241.0,,0.15,-30.0,0.0,28.57142857142857,525.0,1700.0,-25.000000000000007,448.2142857142858,109.22787193973633,101.3824884792627,117.05426356589146,53.42465753424656,-86.23853211009175,149.99999999999997,69.51219512195124,8.928571428571429,0.0,0.0,-8.450874693926952,40.834103207074044,0.0
s3-joint,pt0.15_dt-30_m0.0_seed248,3.9,0.4,0.1,0.3,0.2,102.9,25.2,45.4,6.7,22.0,0.2,10.5,5.2,94,88,224630.0,0.0,6578.0,0.55,,248.0,,0.15,-30.0,0.0,11.428571428571425,0.0,0.0,-25.000000000000007,-96.42857142857143,-3.107344632768359,16.129032258064516,251.93798449612405,-8.219178082191776,-32.721712538226306,0.0,28.04878048780489,-7.142857142857134,0.0,0.0,4.567587446117178,-13.184637719414017,0.0
s3-joint,pt0.15_dt-30_m0.0_seed255,3.4,0.4,0.1,0.3,1.9,107.9,14.7,9.5,1.7,18.7,0.2,7.1,5.4,94,88,228498.0,0.0,5645.0,0.55,,255.0,,0.15,-30.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,-66.07142857142857,1.6007532956685524,-32.25806451612903,-26.356589147286826,-76.71232876712328,-42.81345565749236,0.0,-13.414634146341461,-3.5714285714285587,0.0,0.0,6.3681814373097225,-25.498218292200082,0.0
s3-joint,pt0.15_dt-30_m0.0_seed262,3.5,0.4,0.1,0.3,4.9,139.9,25.3,16.1,7.0,31.4,0.3,8.9,5.9,94,88,216408.0,0.0,7822.0,0.55,,262.0,,0.15,-30.0,0.0,0.0,0.0,0.0,-25.000000000000007,-12.499999999999988,31.732580037664786,16.58986175115208,24.806201550387605,-4.109589041095888,-3.975535168195731,49.999999999999986,8.536585365853671,5.35714285714287,0.0,0.0,0.7401614389855599,3.2334697109674018,0.0
s3-joint,pt0.15_dt-30_m0.15_seed101,3.4,0.4,0.1,0.3,0.1,56.7,5.9,3.8,1.0,5.0,0.2,6.0,5.0,94,88,241595.0,0.0,1891.0,0.55,,101.0,,0.15,-30.0,0.15,-2.85714285714286,0.0,0.0,-25.000000000000007,-98.21428571428572,-46.61016949152542,-72.81105990783409,-70.54263565891475,-86.3013698630137,-84.70948012232417,0.0,-26.829268292682922,-10.714285714285708,0.0,0.0,12.464970346991407,-75.04289296555365,0.0
s3-joint,pt0.15_dt-30_m0.15_seed108,3.0,0.4,0.1,0.3,0.1,35.0,1.2,2.2,1.1,3.0,0.2,5.4,5.0,94,88,253306.0,0.0,852.0,0.55,,108.0,,0.15,-30.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,-67.04331450094162,-94.47004608294931,-82.94573643410853,-84.93150684931507,-90.82568807339449,0.0,-34.14634146341463,-10.714285714285708,0.0,0.0,17.916561926840398,-88.75544410716643,0.0
s3-joint,pt0.15_dt-30_m0.15_seed115,3.0,0.4,0.1,0.3,0.1,87.8,13.9,7.4,1.0,2.8,0.2,6.8,5.0,94,88,232639.0,0.0,2597.0,0.55,,115.0,,0.15,-30.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,-17.32580037664784,-35.94470046082949,-42.63565891472868,-86.3013698630137,-91.43730886850153,0.0,-17.073170731707314,-10.714285714285708,0.0,0.0,8.29585975104507,-65.72522106374554,0.0
s3-joint,pt0.15_dt-30_m0.15_seed122,3.1,0.4,0.1,0.4,0.1,34.0,3.4,2.7,1.1,3.1,0.2,5.7,5.0,94,88,250666.0,0.0,1029.0,0.55,,122.0,,0.15,-30.0,0.15,-11.428571428571425,0.0,0.0,0.0,-98.21428571428572,-67.984934086629,-84.33179723502305,-79.06976744186046,-84.93150684931507,-90.51987767584097,0.0,-30.487804878048774,-10.714285714285708,0.0,0.0,16.687614631920976,-86.41942721393691,0.0
s3-joint,pt0.15_dt-30_m0.15_seed129,3.0,0.4,0.1,0.3,0.1,30.6,1.4,2.2,1.2,3.0,0.2,5.4,5.1,94,88,252671.0,0.0,815.0,0.55,,129.0,,0.15,-30.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,-71.18644067796609,-93.5483870967742,-82.94573643410853,-83.56164383561644,-90.82568807339449,0.0,-34.14634146341463,-8.928571428571429,0.0,0.0,17.620962861585156,-89.24376402270028,0.0
s3-joint,pt0.15_dt-30_m0.15_seed136,3.1,0.4,0.1,0.3,0.1,43.7,4.3,3.3,1.2,3.3,0.2,5.8,5.1,94,88,248438.0,0.0,1127.0,0.55,,136.0,,0.15,-30.0,0.15,-11.428571428571425,0.0,0.0,-25.000000000000007,-98.21428571428572,-58.8512241054614,-80.18433179723502,-74.4186046511628,-83.56164383561644,-89.90825688073394,0.0,-29.268292682926827,-8.928571428571429,0.0,0.0,15.650457596663223,-85.12603932954995,0.0
s3-joint,pt0.15_dt-30_m0.15_seed143,2.9,0.4,0.1,0.3,0.1,29.3,1.2,2.2,1.2,3.1,0.2,5.4,5.0,94,88,252862.0,0.0,808.0,0.55,,143.0,,0.15,-30.0,0.15,-17.142857142857146,0.0,0.0,-25.000000000000007,-98.21428571428572,-72.4105461393597,-94.47004608294931,-82.94573643410853,-83.56164383561644,-90.51987767584097,0.0,-34.14634146341463,-10.714285714285708,0.0,0.0,17.709875336331223,-89.33614887158507,0.0
s3-joint,pt0.15_dt-30_m0.15_seed150,3.2,0.4,0.1,0.3,0.1,56.5,7.1,16.4,1.1,3.1,0.3,6.8,5.0,94,88,243018.0,0.0,1604.0,0.55,,150.0,,0.15,-30.0,0.15,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,-46.7984934086629,-67.2811059907834,27.131782945736422,-84.93150684931507,-90.51987767584097,49.999999999999986,-17.073170731707314,-10.714285714285708,0.0,0.0,13.127391559366533,-78.83067176982975,0.0
s3-joint,pt0.15_dt-30_m0.15_seed157,3.0,0.4,0.1,0.3,0.1,55.2,7.6,16.2,1.1,3.2,0.2,6.9,5.1,94,88,245065.0,0.0,1558.0,0.55,,157.0,,0.15,-30.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,-48.02259887005649,-64.97695852534562,25.581395348837198,-84.93150684931507,-90.21406727828747,0.0,-15.853658536585355,-8.928571428571429,0.0,0.0,14.080291223268068,-79.43777220535833,0.0
s3-joint,pt0.15_dt-30_m0.15_seed164,3.3,0.4,0.1,0.3,0.1,38.0,0.7,2.3,1.2,3.1,0.2,5.4,4.9,94,88,252080.0,0.0,1177.0,0.55,,164.0,,0.15,-30.0,0.15,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,-64.21845574387947,-96.7741935483871,-82.17054263565893,-83.56164383561644,-90.51987767584097,0.0,-34.14634146341463,-12.499999999999988,0.0,0.0,17.345846251245238,-84.46614755180151,0.0
s3-joint,pt0.15_dt-30_m0.15_seed171,3.2,0.4,0.1,0.4,0.1,20.6,0.3,2.2,1.3,3.0,0.2,5.3,5.0,94,88,254203.0,0.0,714.0,0.55,,171.0,,0.15,-30.0,0.15,-8.571428571428566,0.0,0.0,0.0,-98.21428571428572,-80.60263653483992,-98.61751152073732,-82.94573643410853,-82.19178082191782,-90.82568807339449,0.0,-35.36585365853659,-10.714285714285708,0.0,0.0,18.33412470090961,-90.57674541375215,0.0
s3-joint,pt0.15_dt-30_m0.15_seed178,3.2,0.4,0.1,0.3,0.1,25.4,0.1,2.2,1.3,3.0,0.2,5.3,4.9,94,88,255217.0,0.0,777.0,0.55,,178.0,,0.15,-30.0,0.15,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,-76.0828625235405,-99.53917050691243,-82.94573643410853,-82.19178082191782,-90.82568807339449,0.0,-35.36585365853659,-12.499999999999988,0.0,0.0,18.80615218464002,-89.7452817737891,0.0
s3-joint,pt0.15_dt-30_m0.15_seed185,3.3,0.4,0.1,0.3,0.1,31.6,0.8,2.2,1.0,3.2,0.2,5.4,5.0,94,88,252717.0,0.0,856.0,0.55,,185.0,,0.15,-30.0,0.15,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,-70.24482109227871,-96.31336405529953,-82.94573643410853,-86.3013698630137,-90.21406727828747,0.0,-34.14634146341463,-10.714285714285708,0.0,0.0,17.642376337178447,-88.70265276494655,0.0
